hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,1,159,2015,September,37,9,2,7,2,0,1,BB,PRT,Online TA,TA/TO,A,A,1,No Deposit,240,Transient-Party,82,0,2,Canceled,4/29/2015
Resort Hotel,1,78,2015,September,37,9,2,7,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,242,Transient,92.67,0,1,Canceled,7/23/2015
Resort Hotel,1,159,2015,September,37,9,2,7,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient-Party,82,0,1,Canceled,4/29/2015
Resort Hotel,0,49,2015,September,37,9,1,4,1,0,0,BB,RUS,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,115.4,0,2,Check-Out,9/14/2015
Resort Hotel,0,1,2015,September,37,9,1,4,2,0,0,HB,GBR,Online TA,TA/TO,A,A,1,No Deposit,240,Transient,158.4,0,0,Check-Out,9/14/2015
Resort Hotel,0,31,2015,September,37,10,0,3,2,0,0,BB,BEL,Online TA,TA/TO,A,C,0,No Deposit,240,Transient,108,0,1,Check-Out,9/13/2015
Resort Hotel,1,114,2015,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,241,Transient,87.05,0,1,Canceled,5/22/2015
Resort Hotel,0,170,2015,September,37,10,1,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,D,E,0,No Deposit,26,Contract,70.98,0,0,Check-Out,9/14/2015
Resort Hotel,1,27,2015,September,37,10,1,3,2,0,0,BB,PRT,Direct,Direct,E,E,0,No Deposit,NULL,Transient,119.7,0,1,Canceled,8/14/2015
Resort Hotel,0,166,2015,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,73.8,0,2,Check-Out,9/14/2015
Resort Hotel,1,114,2015,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,241,Transient,87.05,0,1,Canceled,5/22/2015
Resort Hotel,1,114,2015,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,241,Transient,87.05,0,0,Canceled,5/21/2015
Resort Hotel,0,108,2015,September,37,10,2,3,2,0,0,BB,RUS,Online TA,TA/TO,A,A,1,No Deposit,240,Transient,82.44,0,1,Check-Out,9/15/2015
Resort Hotel,0,82,2015,September,37,10,2,3,2,0,0,HB,GBR,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,153,0,1,Check-Out,9/15/2015
Resort Hotel,0,113,2015,September,37,10,2,5,2,0,0,BB,IRL,Online TA,TA/TO,A,A,0,No Deposit,147,Transient,57.54,0,0,Check-Out,9/17/2015
Resort Hotel,1,94,2015,September,37,10,2,5,2,0,0,BB,PRT,Direct,Direct,F,F,0,No Deposit,250,Transient,120.43,0,0,Canceled,6/11/2015
Resort Hotel,0,0,2015,September,37,10,0,1,2,0,0,BB,GBR,Online TA,TA/TO,A,C,0,No Deposit,240,Transient,131,1,2,Check-Out,9/11/2015
Resort Hotel,0,3,2015,September,37,10,0,1,1,0,0,BB,PRT,Complementary,Direct,C,H,0,No Deposit,NULL,Transient,0,0,0,Check-Out,9/11/2015
Resort Hotel,0,12,2015,September,37,10,0,2,3,0,0,BB,PRT,Online TA,TA/TO,A,A,1,No Deposit,241,Transient,75.46,0,1,Check-Out,9/12/2015
Resort Hotel,1,132,2015,September,37,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Group,82,0,2,Canceled,5/11/2015
Resort Hotel,0,12,2015,September,37,10,0,2,2,0,1,BB,PRI,Online TA,TA/TO,A,A,0,No Deposit,241,Transient,75.46,0,2,Check-Out,9/12/2015
Resort Hotel,1,56,2015,September,37,10,0,3,2,2,0,BB,PRT,Online TA,TA/TO,H,H,0,No Deposit,240,Transient,208,0,2,Canceled,8/12/2015
Resort Hotel,0,140,2015,September,37,10,2,5,2,1,0,HB,SRB,Offline TA/TO,TA/TO,A,A,1,No Deposit,177,Transient,106.25,0,1,Check-Out,9/17/2015
Resort Hotel,1,147,2015,September,37,10,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,D,D,0,No Deposit,142,Contract,70.48,0,0,Canceled,8/25/2015
Resort Hotel,0,140,2015,September,37,10,2,5,2,0,0,HB,DEU,Offline TA/TO,TA/TO,A,A,0,No Deposit,177,Transient,85,0,0,Check-Out,9/17/2015
Resort Hotel,0,97,2015,September,37,10,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,40,Transient,83.5,0,0,Check-Out,9/17/2015
Resort Hotel,0,160,2015,September,37,10,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,243,Contract,48.88,0,0,Check-Out,9/17/2015
Resort Hotel,0,91,2015,September,37,10,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,243,Transient,73.5,0,1,Check-Out,9/17/2015
Resort Hotel,0,111,2015,September,37,10,2,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,40,Contract,101.5,0,0,Check-Out,9/19/2015
Resort Hotel,1,80,2015,September,37,10,1,3,1,0,0,BB,PRT,Direct,Direct,F,F,0,No Deposit,250,Transient,133,0,1,Canceled,7/15/2015
Resort Hotel,1,114,2015,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,241,Transient,87.05,0,1,Canceled,5/22/2015
Resort Hotel,0,90,2015,September,37,10,2,8,2,0,0,BB,FRA,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,118.2,1,1,Check-Out,9/20/2015
Resort Hotel,0,338,2015,September,37,10,2,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,156,Contract,66.15,0,1,Check-Out,9/20/2015
Resort Hotel,0,167,2015,September,37,10,4,10,2,0,0,BB,IRL,Offline TA/TO,TA/TO,A,A,0,No Deposit,156,Contract,50.15,0,2,Check-Out,9/24/2015
Resort Hotel,0,2,2015,September,37,11,0,1,1,0,0,BB,SWE,Online TA,TA/TO,D,D,0,No Deposit,241,Transient,112.42,0,1,Check-Out,9/12/2015
Resort Hotel,0,0,2015,September,37,11,0,1,2,0,0,BB,FRA,Direct,Direct,A,C,0,No Deposit,NULL,Transient,131,1,0,Check-Out,9/12/2015
Resort Hotel,0,73,2015,September,37,11,0,1,2,0,0,BB,DEU,Offline TA/TO,TA/TO,A,A,0,No Deposit,251,Transient,68.5,0,0,Check-Out,9/12/2015
Resort Hotel,0,0,2015,September,37,11,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,A,C,0,No Deposit,142,Transient,104.8,0,0,Check-Out,9/12/2015
Resort Hotel,0,63,2015,September,37,11,0,1,2,0,0,BB,POL,Online TA,TA/TO,A,D,0,No Deposit,240,Transient,117.9,0,3,Check-Out,9/12/2015
Resort Hotel,0,3,2015,September,37,11,0,1,1,0,0,BB,GBR,Corporate,Direct,A,D,0,No Deposit,NULL,Transient,134,0,0,Check-Out,9/12/2015
Resort Hotel,0,8,2015,September,37,11,0,2,2,0,0,BB,PRT,Direct,Direct,D,D,0,No Deposit,NULL,Transient,113,0,0,Check-Out,9/13/2015
Resort Hotel,0,1,2015,September,37,11,0,2,2,0,0,BB,ESP,Online TA,TA/TO,A,D,0,No Deposit,240,Transient,138.5,0,0,Check-Out,9/13/2015
Resort Hotel,0,70,2015,September,37,11,0,2,2,0,0,BB,FRA,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,146,1,0,Check-Out,9/13/2015
Resort Hotel,0,4,2015,September,37,11,0,2,2,0,0,BB,PRT,Direct,Direct,D,D,0,No Deposit,250,Transient,133,1,0,Check-Out,9/13/2015
Resort Hotel,0,157,2015,September,37,11,1,2,3,0,0,BB,GBR,Online TA,TA/TO,G,F,0,No Deposit,240,Transient,153,0,1,Check-Out,9/14/2015
Resort Hotel,0,1,2015,September,37,11,1,2,2,2,0,BB,BRA,Online TA,TA/TO,H,H,0,No Deposit,240,Group,131,1,0,Check-Out,9/14/2015
Resort Hotel,0,1,2015,September,37,11,1,2,2,0,0,BB,PRT,Online TA,TA/TO,D,F,0,No Deposit,240,Transient,135,1,1,Check-Out,9/14/2015
Resort Hotel,0,8,2015,September,37,11,2,3,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,111.2,0,2,Check-Out,9/16/2015
Resort Hotel,0,102,2015,September,37,11,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,40,Contract,57.5,0,0,Check-Out,9/18/2015
Resort Hotel,1,310,2015,September,37,11,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,26,Contract,58.95,0,0,Canceled,7/21/2015
Resort Hotel,0,11,2015,September,37,11,2,5,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,241,Transient,77.11,0,0,Check-Out,9/18/2015
Resort Hotel,1,148,2015,September,37,11,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,D,D,0,No Deposit,40,Contract,97.99,0,0,Canceled,6/25/2015
Resort Hotel,0,165,2015,September,37,11,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,40,Contract,51.75,0,0,Check-Out,9/21/2015
Resort Hotel,1,101,2015,September,37,12,0,1,1,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,89,0,1,Canceled,6/23/2015
Resort Hotel,1,101,2015,September,37,12,0,1,2,2,0,BB,PRT,Online TA,TA/TO,G,G,0,No Deposit,240,Transient,153,0,1,Canceled,6/23/2015
Resort Hotel,0,9,2015,September,37,12,2,2,2,0,0,BB,ESP,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,141.5,1,2,Check-Out,9/16/2015
Resort Hotel,1,172,2015,September,37,12,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,No Deposit,15,Transient-Party,36,0,0,Canceled,8/6/2015
Resort Hotel,1,171,2015,September,37,12,2,2,1,0,0,BB,PRT,Online TA,TA/TO,A,A,2,No Deposit,240,Transient,59.13,0,1,Canceled,5/9/2015
Resort Hotel,0,143,2015,September,37,12,2,4,2,0,0,BB,BRA,Online TA,TA/TO,A,D,0,No Deposit,240,Transient,66.6,0,1,Check-Out,9/18/2015
Resort Hotel,1,145,2015,September,37,12,2,4,2,0,0,HB,PRT,Online TA,TA/TO,D,D,2,No Deposit,240,Transient,129,0,2,Canceled,9/8/2015
Resort Hotel,1,121,2015,September,37,12,2,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,82,0,2,Canceled,8/26/2015
Resort Hotel,0,0,2015,September,37,12,2,5,1,0,0,HB,DEU,Offline TA/TO,TA/TO,A,A,0,No Deposit,275,Transient,58.05,0,0,Check-Out,9/19/2015
Resort Hotel,0,96,2015,September,37,12,2,5,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,95.86,0,0,Check-Out,9/19/2015
Resort Hotel,0,136,2015,September,37,12,2,5,2,0,0,BB,GBR,Online TA,TA/TO,D,D,0,No Deposit,241,Transient,68.45,0,1,Check-Out,9/19/2015
Resort Hotel,1,340,2015,September,37,12,2,5,26,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,96,Group,0,0,0,Canceled,1/2/2015
Resort Hotel,0,2,2015,September,37,12,2,5,2,0,0,BB,IRL,Direct,Direct,E,F,0,No Deposit,250,Transient,131.14,0,0,Check-Out,9/19/2015
Resort Hotel,0,170,2015,September,37,12,6,12,2,0,0,HB,SWE,Offline TA/TO,TA/TO,A,A,0,No Deposit,69,Contract,72.25,0,0,Check-Out,9/30/2015
Resort Hotel,0,149,2015,September,37,12,2,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,A,A,0,No Deposit,275,Transient,53.1,0,0,Check-Out,9/19/2015
Resort Hotel,0,0,2015,September,38,13,1,0,2,0,0,BB,IRL,Direct,Direct,A,E,0,No Deposit,NULL,Transient,123,0,0,Check-Out,9/14/2015
Resort Hotel,1,127,2015,September,38,13,2,0,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,110.7,0,0,Canceled,5/20/2015
Resort Hotel,1,149,2015,September,38,13,2,1,2,0,0,BB,PRT,Online TA,TA/TO,A,A,1,No Deposit,240,Transient,73.8,0,1,Canceled,5/9/2015
Resort Hotel,0,19,2015,September,38,13,2,2,2,0,0,HB,DEU,Online TA,TA/TO,A,C,0,No Deposit,242,Transient,127.75,0,1,Check-Out,9/17/2015
Resort Hotel,1,12,2015,September,38,13,2,2,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,110.75,0,0,Canceled,9/9/2015
Resort Hotel,1,178,2015,September,38,13,2,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient-Party,91,0,1,Canceled,8/10/2015
Resort Hotel,0,12,2015,September,38,13,2,2,2,0,0,BB,ESP,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,122.75,1,1,Check-Out,9/17/2015
Resort Hotel,1,178,2015,September,38,13,2,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient-Party,91,0,1,Canceled,8/10/2015
Resort Hotel,0,26,2015,September,38,13,2,3,2,0,0,BB,PRT,Direct,Direct,E,F,0,No Deposit,NULL,Transient,132.6,1,2,Check-Out,9/18/2015
Resort Hotel,0,2,2015,September,38,13,2,3,2,0,0,BB,PRT,Direct,Direct,C,C,0,No Deposit,250,Transient,124,1,0,Check-Out,9/18/2015
Resort Hotel,1,10,2015,September,38,13,2,3,2,0,0,BB,PRT,Direct,Direct,F,F,0,No Deposit,NULL,Transient,138.6,0,0,Canceled,9/4/2015
Resort Hotel,1,120,2015,September,38,13,2,3,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,107,0,2,Canceled,7/31/2015
Resort Hotel,1,123,2015,September,38,13,2,4,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,70.2,0,1,Canceled,5/16/2015
Resort Hotel,0,137,2015,September,38,13,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,40,Contract,66.15,0,1,Check-Out,9/20/2015
Resort Hotel,0,104,2015,September,38,13,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,E,E,0,No Deposit,40,Transient,93.21,0,0,Check-Out,9/20/2015
Resort Hotel,0,172,2015,September,38,13,3,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,A,A,0,No Deposit,142,Contract,53.1,0,1,Check-Out,9/21/2015
Resort Hotel,0,305,2015,September,38,13,4,7,2,0,0,BB,IRL,Offline TA/TO,TA/TO,A,A,0,No Deposit,142,Group,53.1,0,2,Check-Out,9/24/2015
Resort Hotel,0,83,2015,September,38,13,4,8,2,0,1,BB,PRT,Direct,Direct,E,E,0,No Deposit,250,Transient,105,0,1,Check-Out,9/25/2015
Resort Hotel,0,173,2015,September,38,13,4,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,40,Contract,66.15,0,0,Check-Out,9/25/2015
Resort Hotel,1,94,2015,September,38,13,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,D,D,0,No Deposit,243,Transient,79.5,0,0,Canceled,6/19/2015
Resort Hotel,0,118,2015,September,38,13,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,243,Contract,73.5,0,0,Check-Out,9/27/2015
Resort Hotel,0,156,2015,September,38,14,1,1,1,0,0,BB,NLD,Online TA,TA/TO,A,G,0,No Deposit,240,Transient,58.5,1,0,Check-Out,9/16/2015
Resort Hotel,0,21,2015,September,38,14,1,2,2,0,0,BB,GBR,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,132,1,2,Check-Out,9/17/2015
Resort Hotel,1,17,2015,September,38,14,1,2,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,120,0,2,Canceled,9/3/2015
Resort Hotel,0,128,2015,September,38,14,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,D,D,0,No Deposit,96,Transient,73.5,1,1,Check-Out,9/19/2015
Resort Hotel,0,34,2015,September,38,14,1,4,2,0,0,HB,PRT,Online TA,TA/TO,A,E,2,No Deposit,241,Transient,212.83,1,2,Check-Out,9/19/2015
Resort Hotel,0,19,2015,September,38,14,1,4,2,0,0,HB,PRT,Offline TA/TO,TA/TO,C,C,0,No Deposit,142,Transient,120.08,0,2,Check-Out,9/19/2015
Resort Hotel,1,108,2015,September,38,14,1,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,77.2,0,0,Canceled,8/20/2015
Resort Hotel,0,25,2015,September,38,14,1,4,2,0,0,HB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,160.8,0,2,Check-Out,9/19/2015
Resort Hotel,0,107,2015,September,38,14,1,5,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,76.67,0,1,Check-Out,9/20/2015
Resort Hotel,0,11,2015,September,38,14,1,5,2,0,0,BB,GBR,Direct,Direct,A,D,0,No Deposit,250,Transient,100.5,0,1,Check-Out,9/20/2015
Resort Hotel,1,94,2015,September,38,14,1,5,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,89,0,0,Canceled,7/21/2015
Resort Hotel,0,83,2015,September,38,14,3,5,2,0,0,BB,IRL,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,95,0,1,Check-Out,9/22/2015
Resort Hotel,0,84,2015,September,38,14,4,10,2,0,0,HB,NLD,Online TA,TA/TO,E,E,1,No Deposit,241,Transient,103.51,1,0,Check-Out,9/28/2015
Resort Hotel,0,135,2015,September,38,14,8,20,2,0,0,HB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,2,Contract,82,0,0,Check-Out,10/12/2015
Resort Hotel,0,11,2015,September,38,14,1,2,2,2,0,BB,IND,Online TA,TA/TO,H,H,0,No Deposit,240,Transient,160,0,0,Check-Out,9/17/2015
Resort Hotel,0,5,2015,September,38,15,0,1,2,0,0,BB,PRT,Direct,Direct,D,G,0,No Deposit,250,Transient,146,0,0,Check-Out,9/16/2015
Resort Hotel,1,175,2015,September,38,15,0,4,1,0,0,BB,PRT,Groups,TA/TO,A,A,1,No Deposit,15,Transient-Party,0,0,0,Canceled,9/2/2015
Resort Hotel,1,105,2015,September,38,15,0,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,68.4,0,0,Canceled,8/17/2015
Resort Hotel,0,99,2015,September,38,15,0,5,2,0,0,BB,IRL,Online TA,TA/TO,A,A,0,No Deposit,147,Transient,55.79,0,0,Check-Out,9/20/2015
Resort Hotel,1,81,2015,September,38,15,0,5,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,103.8,0,1,Canceled,7/14/2015
Resort Hotel,0,152,2015,September,38,15,1,5,2,0,0,BB,POL,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,99,0,0,Check-Out,9/21/2015
Resort Hotel,1,103,2015,September,38,15,2,5,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,122.14,0,0,Canceled,8/28/2015
Resort Hotel,1,96,2015,September,38,15,2,5,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,90.14,0,0,Canceled,6/13/2015
Resort Hotel,1,81,2015,September,38,15,0,5,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,103.8,0,1,Canceled,7/14/2015
Resort Hotel,0,124,2015,September,38,15,2,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,40,Transient,73.5,0,1,Check-Out,9/24/2015
Resort Hotel,0,354,2015,September,38,15,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,E,1,No Deposit,40,Contract,68.88,0,0,Check-Out,9/29/2015
Resort Hotel,1,116,2015,September,38,15,4,11,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,74.53,0,0,Canceled,5/27/2015
Resort Hotel,0,119,2015,September,38,15,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,142,Transient,71.66,0,0,Check-Out,9/29/2015
Resort Hotel,0,1,2015,September,38,16,0,1,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,74,0,1,Check-Out,9/17/2015
Resort Hotel,0,0,2015,September,38,16,0,1,2,0,0,BB,NLD,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,74,0,1,Check-Out,9/17/2015
Resort Hotel,0,5,2015,September,38,16,0,1,2,0,0,BB,BEL,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,66.6,1,2,Check-Out,9/17/2015
Resort Hotel,0,0,2015,September,38,16,0,1,2,0,0,BB,ESP,Direct,Direct,C,C,0,No Deposit,NULL,Transient,8,1,0,Check-Out,9/17/2015
Resort Hotel,0,46,2015,September,38,16,0,1,2,0,0,BB,CHE,Offline TA/TO,TA/TO,A,A,0,No Deposit,251,Transient,62,0,0,Check-Out,9/17/2015
Resort Hotel,0,0,2015,September,38,16,0,1,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,79,1,1,Check-Out,9/17/2015
Resort Hotel,0,0,2015,September,38,16,0,1,1,0,0,BB,PRT,Online TA,TA/TO,A,A,1,No Deposit,240,Transient,65,0,0,Check-Out,9/17/2015
Resort Hotel,0,0,2015,September,38,16,0,1,1,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,58.5,0,1,Check-Out,9/17/2015
Resort Hotel,0,6,2015,September,38,16,0,2,1,0,0,BB,PRT,Corporate,Corporate,A,A,1,No Deposit,NULL,Transient,55,0,0,Check-Out,9/18/2015
Resort Hotel,0,44,2015,September,38,16,0,2,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,74,0,2,Check-Out,9/18/2015
Resort Hotel,0,42,2015,September,38,16,0,3,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,86,1,1,Check-Out,9/19/2015
Resort Hotel,1,64,2015,September,38,16,0,3,2,2,0,BB,PRT,Online TA,TA/TO,G,G,0,No Deposit,240,Transient,129,0,1,Canceled,7/15/2015
Resort Hotel,0,65,2015,September,38,16,0,3,2,0,0,HB,PRT,Direct,Direct,E,E,0,No Deposit,250,Transient,129,0,2,Check-Out,9/19/2015
Resort Hotel,0,93,2015,September,38,16,0,3,2,2,0,BB,FRA,Online TA,TA/TO,G,G,0,No Deposit,240,Transient,129,1,1,Check-Out,9/19/2015
Resort Hotel,0,72,2015,September,38,16,0,3,2,0,0,BB,ESP,Direct,Direct,A,A,0,No Deposit,250,Transient,83,0,0,Check-Out,9/19/2015
Resort Hotel,0,42,2015,September,38,16,0,3,2,0,0,BB,PRT,Direct,Direct,A,A,0,No Deposit,250,Transient,74,0,0,Check-Out,9/19/2015
Resort Hotel,1,65,2015,September,38,16,0,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,1,No Deposit,240,Transient,77.75,0,1,Canceled,8/17/2015
Resort Hotel,1,121,2015,September,38,16,0,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,74,0,0,Canceled,5/19/2015
Resort Hotel,0,104,2015,September,38,16,1,4,2,0,0,BB,CHL,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,66.6,0,0,Check-Out,9/21/2015
Resort Hotel,0,1,2015,September,38,16,0,4,2,0,0,BB,ESP,Online TA,TA/TO,H,H,0,No Deposit,240,Transient,150.25,0,0,Check-Out,9/20/2015
Resort Hotel,0,56,2015,September,38,16,1,4,2,0,0,BB,RUS,Online TA,TA/TO,A,A,1,No Deposit,240,Transient,92,1,2,Check-Out,9/21/2015
Resort Hotel,0,114,2015,September,38,16,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,40,Contract,85.5,0,0,Check-Out,9/23/2015
Resort Hotel,0,85,2015,September,38,16,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,D,D,0,No Deposit,5,Transient,71.2,0,1,Check-Out,9/23/2015
Resort Hotel,1,65,2015,September,38,16,2,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,81.5,0,1,Canceled,7/20/2015
Resort Hotel,0,85,2015,September,38,16,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,D,D,0,No Deposit,5,Transient,71.2,0,1,Check-Out,9/23/2015
Resort Hotel,1,95,2015,September,38,16,4,10,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,89,0,0,Canceled,7/31/2015
Resort Hotel,1,97,2015,September,38,16,2,5,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,89,0,1,Canceled,9/10/2015
Resort Hotel,1,97,2015,September,38,16,2,5,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,66.6,0,1,Canceled,6/13/2015
Resort Hotel,0,6,2015,September,38,17,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,A,A,0,No Deposit,142,Contract,71.2,1,0,Check-Out,9/18/2015
Resort Hotel,0,78,2015,September,38,17,0,2,2,0,0,BB,BRA,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,66.6,1,2,Check-Out,9/19/2015
Resort Hotel,0,1,2015,September,38,17,0,0,2,0,0,BB,PRT,Online TA,TA/TO,A,C,0,No Deposit,240,Transient,0,0,2,Check-Out,9/17/2015
Resort Hotel,0,50,2015,September,38,17,0,1,2,0,0,BB,EST,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,111,1,2,Check-Out,9/18/2015
Resort Hotel,0,0,2015,September,38,17,0,1,2,0,0,BB,PRT,Direct,Direct,H,H,1,No Deposit,NULL,Transient,106.2,1,0,Check-Out,9/18/2015
Resort Hotel,1,105,2015,September,38,17,0,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,83,0,0,Canceled,9/15/2015
Resort Hotel,0,110,2015,September,38,17,1,3,1,0,0,BB,NLD,Direct,Direct,A,A,1,No Deposit,250,Transient-Party,65,0,0,Check-Out,9/21/2015
Resort Hotel,0,110,2015,September,38,17,1,3,1,0,0,BB,NLD,Direct,Direct,A,A,1,No Deposit,250,Transient-Party,65,0,0,Check-Out,9/21/2015
Resort Hotel,0,110,2015,September,38,17,1,3,1,0,0,BB,NLD,Direct,Direct,A,A,1,No Deposit,250,Transient-Party,65,0,0,Check-Out,9/21/2015
Resort Hotel,0,110,2015,September,38,17,1,3,1,0,0,BB,NLD,Direct,Direct,A,A,1,No Deposit,250,Transient-Party,65,0,0,Check-Out,9/21/2015
Resort Hotel,0,110,2015,September,38,17,1,3,1,0,0,BB,NLD,Direct,Direct,A,A,1,No Deposit,250,Transient-Party,65,0,0,Check-Out,9/21/2015
Resort Hotel,0,138,2015,September,38,17,2,3,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,74,0,2,Check-Out,9/22/2015
